Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
0.863453815261044,0.17647058823529413,1.0,0.2549019607843137,0.018996907153786047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6956521739130435,0.125,0.5,0.0,0.0,0.5555555555555556,0.75,0.27999999999999936,0.7999999999999972,0.25,0.0,0.5833333333333333,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3857020547945205,0.20201318986463032,0.0,0.5,1.0,1.0,0.2204007285974499,0.072225869993434,0.0,0.21955958549222795,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.44444444444444436,1.0,0.0,0.5,0.2,0.9599999999999973,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.34385964912280703,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.7272727272727273,0.5,0.42857142857142855,0.0
0.5923694779116465,0.17647058823529413,1.0,0.35294117647058826,0.057009437626041666,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.34782608695652173,0.25,0.5,0.0,0.0,0.4444444444444445,0.5,0.5199999999999996,0.0,0.25,0.0,0.9166666666666666,0.5,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.2,0.22058823529411764,1.0,0.0,0.20976027397260272,0.20513710517181535,0.0,1.0,1.0,0.0,0.15555555555555556,0.4254760341431385,0.0,0.33613989637305697,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.2,0.3999999999999986,1.0,0.3333333333333333,0.241852487135506,1.0,1.0,1.0,0.33722287047841304,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,0.25,1.0,0.8
0.4477911646586345,0.0,0.75,0.5359477124183007,0.05589582582737145,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6521739130434783,0.25,0.5,0.0,0.2857142857142857,1.0,0.5,0.9440000000000008,0.8833333333333329,0.75,0.0,0.8333333333333333,0.5,0.57625,0.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.4,0.029411764705882353,1.0,0.0,1.0,0.7195418257549462,0.0,0.0,1.0,1.0,0.6954462659380692,0.0,0.0,0.6062176165803108,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.5555555555555556,1.0,0.3333333333333333,0.0,0.2,0.9299999999999997,0.0,1.0,0.8301886792452831,1.0,1.0,1.0,0.2893815635939323,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,0.75,1.0,0.8
0.8172690763052207,0.2352941176470588,0.75,0.5751633986928104,0.059086931905913846,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6521739130434783,0.25,0.5,0.0,0.7142857142857142,0.6666666666666665,0.5,0.9680000000000017,0.93333333333333,0.25,0.0,0.8333333333333333,0.5,0.21875,0.6666666666666666,1.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.4550513698630137,0.2582436653939605,0.0,0.0,1.0,1.0,0.21420765027322403,0.7229152987524622,0.0,0.5349740932642487,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666667,1.0,0.3333333333333333,0.5,0.2,0.9599999999999973,0.5,1.0,0.8121783876500858,1.0,1.0,1.0,0.22403733955659275,0.21754385964912282,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6363636363636364,0.25,0.8571428571428571,1.0
0.41767068273092367,0.0,0.75,0.35294117647058826,0.03146187283301906,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4782608695652174,0.25,0.5,0.0,0.2857142857142857,0.5555555555555556,0.75,0.6319999999999997,0.23333333333333428,0.75,0.0,0.41666666666666663,1.0,0.1625,1.0,1.0,0.25,0.6666666666666666,1.0,1.0,0.8,0.41334033613445376,1.0,0.0,0.13056506849315067,0.2683096147171121,0.0,0.0,1.0,1.0,0.22185792349726774,0.0,0.0,0.18523316062176168,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.2,0.5399999999999991,0.5,0.6666666666666666,0.4322469982847341,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5454545454545454,0.5,1.0,0.8
0.7831325301204818,0.2352941176470588,0.75,0.32679738562091504,0.049986196828545895,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.43478260869565216,0.25,0.5,0.0,0.7142857142857142,0.5555555555555556,0.5,0.927999999999999,0.8666666666666671,0.25,0.0,0.8333333333333333,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.36239495798319327,1.0,0.0,0.0488013698630137,0.16834432488719195,0.0,0.0,1.0,1.0,0.11693989071038252,0.7596848325673013,0.0,0.46664507772020725,0.5,0.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.44444444444444436,1.0,0.3333333333333333,1.0,0.6000000000000001,0.9100000000000001,0.0,0.6666666666666666,0.48027444253859347,1.0,1.0,1.0,0.14585764294049006,0.6736842105263158,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,0.75,1.0,0.8
0.6506024096385541,0.14705882352941177,1.0,0.1895424836601307,0.016254989027648457,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.34782608695652173,0.625,0.5,0.0,0.14285714285714285,0.4444444444444445,0.625,0.4480000000000004,0.0,0.25,0.0,0.5833333333333333,0.5,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.2,0.06092436974789916,1.0,0.0,0.2585616438356164,0.1391877820201319,0.0,0.75,0.0,0.25,0.11657559198542805,0.0,0.0,0.09164507772020727,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.22222222222222227,1.0,0.0,0.5,1.0,0.3099999999999987,1.0,0.6666666666666666,0.30874785591766724,1.0,1.0,1.0,0.0,0.0,0.4420289855072464,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.9999999999999999,0.25,1.0,0.8
0.04417670682730923,0.588235294117647,1.0,0.15032679738562094,0.012624053079043044,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3913043478260869,0.25,0.5,1.0,0.2857142857142857,0.4444444444444445,0.75,0.7279999999999998,0.43333333333333,0.25,0.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.4,0.4411764705882353,1.0,0.0,0.08561643835616438,0.2502603262755988,0.0,1.0,1.0,1.0,0.21020036429872496,0.0,0.0,0.1748704663212435,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2,0.6600000000000001,1.0,0.6666666666666666,0.49056603773584906,1.0,1.0,1.0,0.11668611435239205,0.3859649122807018,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,0.25,1.0,0.8
0.6546184738955823,0.0,0.75,0.38562091503267976,0.04713666075547799,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4782608695652174,0.25,0.5,0.0,0.2857142857142857,0.5555555555555556,0.5,0.5999999999999996,0.1666666666666643,0.75,0.0,0.9166666666666666,0.5,0.109375,1.0,1.0,0.25,1.0,1.0,1.0,0.8,0.2967436974789916,1.0,0.0,0.3501712328767123,0.36931620964942724,0.0,1.0,1.0,1.0,0.3278688524590164,0.0,0.0,0.27946891191709844,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,1.0,0.44444444444444436,1.0,0.0,0.5,0.2,0.5,0.5,0.3333333333333333,0.2504288164665523,1.0,1.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.2727272727272727,0.0,1.0,0.8
0.09437751004016064,1.0,1.0,0.0784313725490196,0.013709590630687959,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6956521739130435,0.25,0.5,0.25,0.7142857142857142,0.3333333333333333,0.5,0.27999999999999936,0.9666666666666686,0.25,0.0,0.5833333333333333,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3150684931506849,0.14474140923290527,0.0,0.5,1.0,1.0,0.09216757741347903,0.47012475377544316,0.0,0.30181347150259064,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.5555555555555556,1.0,0.0,0.5,0.2,0.9599999999999973,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1847826086956522,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,0.75,0.8571428571428571,1.0
0.06224899598393573,0.0,0.75,0.41830065359477125,0.04455850907032131,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17391304347826086,0.25,0.5,0.0,0.2857142857142857,0.7777777777777777,0.5,0.9760000000000009,0.9500000000000028,0.25,0.0,0.8333333333333333,0.5,0.0,0.6666666666666666,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5282534246575342,0.31759805623047555,0.0,0.0,1.0,1.0,0.27358834244080144,0.0,0.0,0.2312176165803109,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,0.44444444444444436,1.0,0.0,0.5,0.2,0.9699999999999989,0.5,0.6666666666666666,0.41509433962264153,1.0,1.0,1.0,0.0,0.10526315789473685,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.5,1.0,0.8
0.2329317269076305,0.0,0.75,0.3464052287581699,0.03280007860789167,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2608695652173913,0.25,0.5,0.0,0.2857142857142857,0.4444444444444445,0.5,0.9680000000000017,0.9500000000000028,0.25,0.0,0.8333333333333333,0.5,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.4815924657534246,0.27976397084345717,0.0,0.5,1.0,1.0,0.23387978142076504,0.0,0.0,0.195919689119171,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.22222222222222227,1.0,0.0,0.5,0.2,0.9699999999999989,1.0,0.6666666666666666,0.3687821612349914,1.0,1.0,1.0,0.09334889148191364,0.22456140350877193,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.2727272727272727,0.25,0.8571428571428571,1.0
0.28112449799196787,0.0,0.75,0.3725490196078431,0.047347217608167735,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.17391304347826086,0.25,0.5,0.0,0.2857142857142857,0.6666666666666665,0.5,0.9599999999999991,0.9166666666666643,0.25,0.0,0.8333333333333333,0.5,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.0,0.4,0.6827731092436975,1.0,0.0,0.1857876712328767,0.4911489066296425,0.0,0.0,1.0,1.0,0.4557377049180328,0.0,0.0,0.3931347150259067,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,0.44444444444444436,1.0,0.0,0.5,0.2,0.9499999999999993,0.0,0.6666666666666666,0.5660377358490566,1.0,1.0,1.0,0.18669778296382727,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.8
0.8534136546184737,0.3529411764705882,0.75,0.32026143790849676,0.052751510160537904,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.8260869565217391,0.25,0.5,0.0,1.0,0.6666666666666665,0.5,0.8320000000000007,0.6499999999999986,0.25,0.0,0.9166666666666666,0.5,0.090625,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.4,0.7972689075630252,1.0,0.0,0.0,0.4161749392572023,0.0,0.5,1.0,1.0,0.4229508196721311,0.0,0.0,0.36398963730569944,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.22222222222222227,1.0,0.3333333333333333,1.0,0.2,0.7899999999999991,0.0,0.6666666666666666,0.4879931389365352,1.0,1.0,1.0,0.09334889148191364,0.0,0.0,0.0,0.9658536585365853,0.0,0.0,0.6666666666666666,1.0,0.0,0.6363636363636364,0.75,1.0,0.8
0.9457831325301204,0.9411764705882353,1.0,0.09150326797385622,0.010055259476228132,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2608695652173913,0.25,0.5,1.0,1.0,0.5555555555555556,0.5,0.9599999999999991,0.9166666666666643,0.25,0.0,0.8333333333333333,0.5,0.05,1.0,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.4,0.24107142857142855,1.0,0.0,0.03767123287671233,0.07913918778202014,0.0,0.0,1.0,1.0,0.2145719489981785,0.0,0.0,0.17875647668393782,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.22222222222222227,1.0,0.0,0.5,0.4,0.9499999999999993,0.5,0.6666666666666666,0.45025728987993135,1.0,1.0,1.0,0.0,0.09824561403508772,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,0.5,1.0,0.8
0.2690763052208835,0.0,0.75,0.38562091503267976,0.041521811350418075,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5652173913043478,0.25,0.5,0.0,0.2857142857142857,0.6666666666666665,0.625,0.6799999999999997,0.3333333333333357,0.75,0.0,0.6666666666666666,0.5,0.18,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5582191780821918,0.34189517528635893,0.0,0.5,1.0,1.0,0.43679417122040076,0.0,0.0,0.37629533678756477,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.44444444444444436,1.0,0.3333333333333333,0.5,0.2,0.5999999999999979,1.0,0.6666666666666666,0.45454545454545453,1.0,1.0,1.0,0.11435239206534421,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.36363636363636365,0.5,1.0,0.8
0.11646586345381525,0.0,0.75,0.2549019607843137,0.026548879603591632,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17391304347826086,0.25,0.5,0.0,0.2857142857142857,0.4444444444444445,0.75,0.6959999999999997,0.36666666666666714,0.25,0.0,0.41666666666666663,0.5,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.3319327731092437,1.0,0.0,0.06335616438356165,0.16001388406803194,0.0,0.0,1.0,1.0,0.1081967213114754,0.0,0.0,0.08419689119170984,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.1111111111111111,1.0,0.0,0.5,1.0,0.629999999999999,1.0,0.3333333333333333,0.3018867924528302,1.0,1.0,1.0,0.22870478413068843,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.5,1.0,0.8
0.37349397590361444,0.17647058823529413,0.75,0.2549019607843137,0.04156860176212691,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6956521739130435,0.25,0.5,0.0,0.0,0.4444444444444445,0.75,0.2480000000000011,0.6166666666666671,0.25,0.0,0.41666666666666663,0.5,0.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.28253424657534243,0.11836167997223188,0.0,0.0,1.0,1.0,0.11839708561020035,0.46224556795797767,0.2517482517482518,0.36787564766839376,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,1.0,0.5555555555555556,0.6000000000000001,0.0,0.5,1.0,0.05999999999999872,1.0,0.3333333333333333,0.15437392795883362,0.25,0.0,0.0,0.0,0.0,0.0,0.343980343980344,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6363636363636364,0.75,1.0,0.8
0.64859437751004,0.3529411764705882,0.75,0.49019607843137253,0.04561597237494093,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4782608695652174,0.5,0.5,0.0,1.0,0.6666666666666665,0.75,0.6560000000000006,0.9500000000000028,1.0,0.8,0.9166666666666666,0.5,0.1875,0.6666666666666666,0.3333333333333333,0.25,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.3039383561643835,0.13571676501214858,0.0,0.0,1.0,1.0,0.5154826958105647,0.7091267235718975,0.0,0.7959844559585492,0.0,0.0,0.6666666666666666,0.5,0.8333333333333333,0.0,0.6666666666666666,0.8888888888888888,1.0,0.3333333333333333,0.5,0.6000000000000001,0.509999999999998,0.0,0.6666666666666666,0.483704974271012,1.0,1.0,1.0,0.28004667444574094,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4545454545454545,1.0,1.0,0.8
